Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,FoxBrush,1173,12,10,2,83.3%,49,22,27,→ 0,0
2,ImpactDrake,1122,10,8,2,80.0%,40,18,22,→ 0,0
3,CerberusFlame,1096,6,5,1,83.3%,21,8,13,→ 0,0
4,RhinoReaper,1094,8,6,2,75.0%,31,22,9,→ 0,0
5,TuskMammoth,1075,9,7,2,77.8%,34,22,12,→ 0,0
6,DranSword,1041,7,5,2,71.4%,25,19,6,→ 0,0
7,ViperTail,1028,6,4,2,66.7%,21,14,7,→ 0,0
8,DranDagger,1026,7,5,2,71.4%,24,15,9,→ 0,0
9,CobaltDragoon,1021,7,5,2,71.4%,28,14,14,→ 0,0
10,BlackShell,1021,5,2,3,40.0%,8,14,-6,→ 0,0
11,LeonClaw,1015,4,2,2,50.0%,10,11,-1,→ 0,0
12,SilverWolf,1013,6,3,3,50.0%,16,16,0,→ 0,0
13,KnightMail,1010,5,3,2,60.0%,18,11,7,→ 0,0
14,WeissTiger,1000,5,3,2,60.0%,18,9,9,→ 0,0
15,SharkScale,1000,0,0,0,0.0%,0,0,0,→ 0,0
16,ClockMirage,1000,0,0,0,0.0%,0,0,0,→ 0,0
17,CobaltDrake,1000,0,0,0,0.0%,0,0,0,→ 0,0
18,ValkyrieVolt,1000,0,0,0,0.0%,0,0,0,→ 0,0
19,WolfHunt,1000,0,0,0,0.0%,0,0,0,→ 0,0
20,EmperorMight,1000,0,0,0,0.0%,0,0,0,→ 0,0
21,WyvernHover,1000,0,0,0,0.0%,0,0,0,→ 0,0
22,HellsBrave,1000,0,0,0,0.0%,0,0,0,→ 0,0
23,TyrannoRoar,1000,0,0,0,0.0%,0,0,0,→ 0,0
24,SolEclipse,1000,0,0,0,0.0%,0,0,0,→ 0,0
25,ScorpioSpear,993,5,2,3,40.0%,12,17,-5,→ 0,0
26,WhaleWave,992,5,2,3,40.0%,9,18,-9,→ 0,0
27,PhoenixWing,982,6,3,3,50.0%,19,21,-2,▲ 1,0
28,DranBuster,980,4,1,3,25.0%,6,13,-7,▲ 1,0
29,SharkEdge,973,4,1,3,25.0%,9,14,-5,▲ 1,0
30,HellsChain,973,4,1,3,25.0%,14,16,-2,▲ 1,0
31,WizardRod,961,7,3,4,42.9%,18,24,-6,▼ 4,-27
32,GolemRock,960,6,3,3,50.0%,14,14,0,→ 0,0
33,CrimsonGaruda,958,4,1,3,25.0%,8,13,-5,→ 0,0
34,PhoenixRudder,958,5,2,3,40.0%,12,17,-5,→ 0,0
35,WhaleFlame,957,2,0,2,0.0%,2,9,-7,→ 0,0
36,UnicornSting,956,7,3,4,42.9%,18,22,-4,→ 0,0
37,PegasusBlast,944,2,0,2,0.0%,0,9,-9,→ 0,0
38,LeonCrest,938,4,1,3,25.0%,10,14,-4,→ 0,0
39,WizardArc,937,4,1,3,25.0%,9,15,-6,▲ 4,+43
40,PerseusDark,937,4,1,3,25.0%,7,14,-7,▼ 1,0
41,TyrannoBeat,934,4,1,3,25.0%,10,15,-5,▼ 1,0
42,DranBrave,926,4,1,3,25.0%,9,16,-7,▼ 1,0
43,HellsHammer,897,3,0,3,0.0%,4,14,-10,▼ 1,0
44,SamuraiSaber,888,3,0,3,0.0%,2,12,-10,→ 0,0
45,HellsReaper,888,3,0,3,0.0%,5,12,-7,→ 0,0
46,WizardArrow,884,3,0,3,0.0%,6,12,-6,→ 0,0
