Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,FoxBrush,1136,15,12,3,80.0%,60,27,33,→ 0,0
2,ImpactDrake,1128,15,12,3,80.0%,58,27,31,→ 0,0
3,RhinoReaper,1065,9,6,3,66.7%,33,26,7,→ 0,0
4,DranSword,1061,8,6,2,75.0%,29,21,8,→ 0,0
5,TuskMammoth,1055,15,10,5,66.7%,50,41,9,→ 0,0
6,WeissTiger,1055,6,4,2,66.7%,22,9,13,→ 0,0
7,CobaltDragoon,1054,9,6,3,66.7%,35,19,16,→ 0,0
8,KnightMail,1044,10,6,4,60.0%,37,24,13,→ 0,0
9,ViperTail,1037,8,5,3,62.5%,27,19,8,→ 0,0
10,SharkEdge,1037,10,6,4,60.0%,33,30,3,→ 0,0
11,CerberusFlame,1037,10,6,4,60.0%,28,22,6,→ 0,0
12,DranDagger,1035,11,7,4,63.6%,33,26,7,→ 0,0
13,ScorpioSpear,1031,9,5,4,55.6%,28,24,4,→ 0,0
14,GolemRock,1029,8,5,3,62.5%,23,14,9,→ 0,0
15,SilverWolf,1011,7,3,4,42.9%,18,20,-2,→ 0,0
16,DranBuster,1010,7,3,4,42.9%,16,19,-3,→ 0,0
17,WyvernHover,1000,0,0,0,0.0%,0,0,0,▲ 1,0
18,ValkyrieVolt,1000,0,0,0,0.0%,0,0,0,▲ 1,0
19,SharkScale,1000,0,0,0,0.0%,0,0,0,▲ 1,0
20,HellsBrave,1000,0,0,0,0.0%,0,0,0,▲ 1,0
21,WolfHunt,1000,0,0,0,0.0%,0,0,0,▲ 1,0
22,TyrannoRoar,1000,0,0,0,0.0%,0,0,0,▲ 1,0
23,EmperorMight,1000,0,0,0,0.0%,0,0,0,▲ 1,0
24,ClockMirage,1000,0,0,0,0.0%,0,0,0,▲ 1,0
25,SolEclipse,1000,0,0,0,0.0%,0,0,0,▲ 1,0
26,CobaltDrake,1000,0,0,0,0.0%,0,0,0,▲ 1,0
27,WizardRod,996,8,4,4,50.0%,23,26,-3,▲ 1,0
28,LeonClaw,994,6,2,4,33.3%,14,20,-6,▼ 11,-15
29,LeonCrest,988,7,3,4,42.9%,19,23,-4,▲ 4,+13
30,UnicornSting,988,8,4,4,50.0%,22,22,0,▼ 1,0
31,WhaleFlame,985,3,1,2,33.3%,6,11,-5,▼ 1,0
32,WhaleWave,981,7,3,4,42.9%,14,24,-10,▼ 1,0
33,HellsChain,977,6,2,4,33.3%,20,23,-3,▼ 1,0
34,DranBrave,972,8,3,5,37.5%,21,25,-4,→ 0,0
35,PhoenixWing,971,9,4,5,44.4%,26,36,-10,→ 0,0
36,BlackShell,970,7,2,5,28.6%,11,22,-11,→ 0,0
37,PhoenixRudder,966,8,3,5,37.5%,17,27,-10,→ 0,0
38,PerseusDark,962,7,3,4,42.9%,18,21,-3,→ 0,0
39,TyrannoBeat,958,6,2,4,33.3%,14,20,-6,→ 0,0
40,CrimsonGaruda,952,5,1,4,20.0%,8,17,-9,→ 0,0
41,WizardArc,951,5,1,4,20.0%,11,20,-9,→ 0,0
42,HellsReaper,951,5,1,4,20.0%,10,16,-6,→ 0,0
43,PegasusBlast,909,4,0,4,0.0%,4,18,-14,→ 0,0
44,WizardArrow,897,5,0,5,0.0%,7,20,-13,→ 0,0
45,HellsHammer,890,5,0,5,0.0%,6,23,-17,→ 0,0
46,SamuraiSaber,874,6,0,6,0.0%,5,24,-19,→ 0,0
