Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,FoxBrush,1049,2,2,0,100.0%,10,2,8,→ 0,0
2,UnicornSting,1045,2,2,0,100.0%,8,1,7,→ 0,0
3,ImpactDrake,1039,2,2,0,100.0%,8,3,5,→ 0,0
4,TuskMammoth,1035,2,2,0,100.0%,9,4,5,→ 0,0
5,WizardRod,1032,2,2,0,100.0%,8,5,3,▲ 5,+21
6,PhoenixWing,1032,2,2,0,100.0%,8,5,3,▼ 1,0
7,DranSword,1031,2,2,0,100.0%,9,6,3,▼ 1,0
8,WeissTiger,1016,1,1,0,100.0%,4,0,4,→ 0,0
9,PhoenixRudder,1011,1,1,0,100.0%,4,2,2,→ 0,0
10,CobaltDrake,1000,0,0,0,0.0%,0,0,0,▲ 1,0
11,WhaleFlame,1000,0,0,0,0.0%,0,0,0,▲ 1,0
12,EmperorMight,1000,0,0,0,0.0%,0,0,0,▲ 1,0
13,SharkScale,1000,0,0,0,0.0%,0,0,0,▲ 1,0
14,PegasusBlast,1000,0,0,0,0.0%,0,0,0,▲ 1,0
15,ValkyrieVolt,1000,0,0,0,0.0%,0,0,0,▲ 1,0
16,TyrannoRoar,1000,0,0,0,0.0%,0,0,0,▲ 1,0
17,WolfHunt,1000,0,0,0,0.0%,0,0,0,▲ 1,0
18,HellsBrave,1000,0,0,0,0.0%,0,0,0,▲ 1,0
19,KnightMail,1000,0,0,0,0.0%,0,0,0,▲ 1,0
20,SolEclipse,1000,0,0,0,0.0%,0,0,0,▲ 1,0
21,ClockMirage,1000,0,0,0,0.0%,0,0,0,▲ 1,0
22,CerberusFlame,1000,0,0,0,0.0%,0,0,0,▲ 1,0
23,WyvernHover,1000,0,0,0,0.0%,0,0,0,▲ 1,0
24,CobaltDragoon,991,2,1,1,50.0%,7,4,3,▲ 1,0
25,PerseusDark,991,2,1,1,50.0%,7,4,3,▼ 18,-28
26,DranBrave,990,2,1,1,50.0%,7,7,0,→ 0,0
27,LeonCrest,989,1,0,1,0.0%,3,4,-1,→ 0,0
28,HellsHammer,989,1,0,1,0.0%,3,4,-1,→ 0,0
29,WizardArrow,989,1,0,1,0.0%,3,4,-1,→ 0,0
30,SilverWolf,989,1,0,1,0.0%,3,4,-1,→ 0,0
31,WizardArc,989,1,0,1,0.0%,2,4,-2,→ 0,0
32,SamuraiSaber,989,1,0,1,0.0%,2,4,-2,→ 0,0
33,HellsReaper,989,1,0,1,0.0%,2,4,-2,→ 0,0
34,HellsChain,989,1,0,1,0.0%,2,4,-2,→ 0,0
35,ScorpioSpear,989,1,0,1,0.0%,2,4,-2,→ 0,0
36,TyrannoBeat,988,2,1,1,50.0%,6,7,-1,→ 0,0
37,DranDagger,987,2,1,1,50.0%,5,4,1,→ 0,0
38,ViperTail,987,2,1,1,50.0%,6,7,-1,→ 0,0
39,BlackShell,984,1,0,1,0.0%,0,4,-4,→ 0,0
40,RhinoReaper,984,1,0,1,0.0%,0,4,-4,→ 0,0
41,LeonClaw,984,1,0,1,0.0%,0,4,-4,→ 0,0
42,CrimsonGaruda,984,1,0,1,0.0%,0,4,-4,→ 0,0
43,WhaleWave,981,1,0,1,0.0%,0,5,-5,→ 0,0
44,SharkEdge,981,1,0,1,0.0%,0,5,-5,→ 0,0
45,DranBuster,981,1,0,1,0.0%,0,5,-5,→ 0,0
46,GolemRock,981,2,1,1,50.0%,4,4,0,→ 0,0
