Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,ValkyrieVolt,1153,4,4,0,100.0%,22,4,18,→ 0,0
2,GolemRock,1126,20,14,6,70.0%,70,37,33,→ 0,0
3,ImpactDrake,1123,22,15,7,68.2%,81,50,31,→ 0,0
4,FoxBrush,1106,19,13,6,68.4%,64,44,20,→ 0,0
5,TuskMammoth,1091,27,19,8,70.4%,94,72,22,→ 0,0
6,SharkScale,1089,9,6,3,66.7%,35,20,15,→ 0,0
7,ScorpioSpear,1077,14,9,5,64.3%,48,32,16,→ 0,+15
8,CobaltDragoon,1049,15,9,6,60.0%,52,37,15,→ 0,0
9,ViperTail,1043,12,7,5,58.3%,39,31,8,→ 0,0
10,CerberusFlame,1040,17,10,7,58.8%,46,43,3,→ 0,0
11,RhinoReaper,1040,12,6,6,50.0%,39,41,-2,→ 0,0
12,LeonCrest,1040,12,7,5,58.3%,41,35,6,→ 0,0
13,DranSword,1036,17,10,7,58.8%,51,51,0,→ 0,0
14,DranDagger,1020,14,8,6,57.1%,38,38,0,→ 0,0
15,PhoenixWing,1018,18,10,8,55.6%,55,54,1,→ 0,0
16,DranBrave,1015,17,9,8,52.9%,51,46,5,→ 0,0
17,LeonClaw,1013,10,4,6,40.0%,26,33,-7,→ 0,0
18,SharkEdge,1009,15,7,8,46.7%,39,47,-8,→ 0,0
19,HellsChain,1007,12,5,7,41.7%,37,35,2,→ 0,0
20,HellsReaper,1006,12,6,6,50.0%,36,31,5,→ 0,0
21,CrimsonGaruda,1006,12,6,6,50.0%,31,34,-3,→ 0,0
22,WeissTiger,1005,10,5,5,50.0%,26,25,1,→ 0,0
23,KnightMail,1003,13,6,7,46.2%,37,36,1,→ 0,0
24,WhaleWave,1002,11,5,6,45.5%,28,35,-7,→ 0,0
25,WyvernHover,1000,0,0,0,0.0%,0,0,0,▲ 1,0
26,EmperorMight,1000,0,0,0,0.0%,0,0,0,▲ 1,0
27,WolfHunt,1000,0,0,0,0.0%,0,0,0,▲ 1,0
28,HellsBrave,1000,0,0,0,0.0%,0,0,0,▲ 1,0
29,ClockMirage,1000,0,0,0,0.0%,0,0,0,▲ 1,0
30,TyrannoRoar,1000,0,0,0,0.0%,0,0,0,▲ 1,0
31,WizardRod,983,11,5,6,45.5%,32,35,-3,▲ 1,0
32,SolEclipse,981,9,4,5,44.4%,28,30,-2,▼ 7,-20
33,SilverWolf,980,9,3,6,33.3%,23,29,-6,→ 0,0
34,PerseusDark,972,11,5,6,45.5%,30,32,-2,→ 0,0
35,UnicornSting,970,12,6,6,50.0%,31,32,-1,→ 0,0
36,CobaltDrake,961,7,2,5,28.6%,17,25,-8,→ 0,0
37,PhoenixRudder,944,9,3,6,33.3%,17,31,-14,→ 0,0
38,DranBuster,941,11,3,8,27.3%,24,38,-14,→ 0,0
39,WhaleFlame,929,5,1,4,20.0%,8,19,-11,→ 0,0
40,TyrannoBeat,920,11,3,8,27.3%,22,38,-16,→ 0,0
41,SamuraiSaber,916,12,3,9,25.0%,22,37,-15,→ 0,0
42,WizardArc,911,7,1,6,14.3%,17,30,-13,→ 0,0
43,BlackShell,905,9,2,7,22.2%,11,32,-21,→ 0,0
44,PegasusBlast,902,8,2,6,25.0%,15,30,-15,→ 0,0
45,HellsHammer,864,5,0,5,0.0%,6,23,-17,→ 0,0
46,WizardArrow,843,6,0,6,0.0%,7,24,-17,→ 0,0
