Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,ImpactDrake,1142,14,12,2,85.7%,58,23,35,→ 0,0
2,FoxBrush,1090,13,10,3,76.9%,49,26,23,→ 0,0
3,TuskMammoth,1067,14,9,5,64.3%,46,38,8,→ 0,0
4,WeissTiger,1056,6,4,2,66.7%,22,9,13,→ 0,0
5,DranSword,1056,8,6,2,75.0%,29,21,8,→ 0,0
6,CerberusFlame,1053,9,6,3,66.7%,28,17,11,→ 0,0
7,CobaltDragoon,1053,9,6,3,66.7%,35,19,16,→ 0,0
8,ViperTail,1041,8,5,3,62.5%,27,19,8,→ 0,0
9,RhinoReaper,1035,9,6,3,66.7%,33,26,7,→ 0,0
10,KnightMail,1030,9,5,4,55.6%,32,24,8,→ 0,0
11,DranDagger,1027,10,6,4,60.0%,29,25,4,→ 0,0
12,SilverWolf,1012,6,3,3,50.0%,16,16,0,→ 0,0
13,SharkEdge,1010,9,5,4,55.6%,29,28,1,→ 0,0
14,ScorpioSpear,1010,7,4,3,57.1%,21,20,1,→ 0,0
15,LeonClaw,1010,4,2,2,50.0%,10,11,-1,→ 0,0
16,WyvernHover,1000,0,0,0,0.0%,0,0,0,→ 0,0
17,CobaltDrake,1000,0,0,0,0.0%,0,0,0,→ 0,0
18,SolEclipse,1000,0,0,0,0.0%,0,0,0,→ 0,0
19,ValkyrieVolt,1000,0,0,0,0.0%,0,0,0,→ 0,0
20,SharkScale,1000,0,0,0,0.0%,0,0,0,→ 0,0
21,GolemRock,999,6,3,3,50.0%,14,14,0,→ 0,0
22,HellsChain,996,5,2,3,40.0%,18,17,1,→ 0,0
23,PhoenixWing,990,8,4,4,50.0%,26,30,-4,→ 0,0
24,PhoenixRudder,987,7,3,4,42.9%,17,22,-5,→ 0,0
25,WizardRod,987,8,4,4,50.0%,23,26,-3,▲ 4,+12
26,DranBuster,983,5,2,3,40.0%,10,13,-3,▼ 1,0
27,PerseusDark,982,5,2,3,40.0%,11,15,-4,▼ 1,0
28,WhaleFlame,980,3,1,2,33.3%,6,11,-5,▼ 1,0
29,UnicornSting,976,7,3,4,42.9%,18,22,-4,▼ 1,0
30,DranBrave,970,8,3,5,37.5%,21,25,-4,→ 0,0
31,WhaleWave,970,5,2,3,40.0%,9,18,-9,→ 0,0
32,LeonCrest,968,5,1,4,20.0%,11,18,-7,→ 0,0
33,CrimsonGaruda,968,4,1,3,25.0%,8,13,-5,→ 0,0
34,BlackShell,968,6,2,4,33.3%,9,18,-9,→ 0,0
35,WizardArc,967,4,1,3,25.0%,9,15,-6,→ 0,0
36,TyrannoBeat,962,6,2,4,33.3%,14,20,-6,→ 0,0
37,HellsReaper,957,5,1,4,20.0%,10,16,-6,→ 0,0
38,PegasusBlast,923,4,0,4,0.0%,4,18,-14,→ 0,-21
39,WizardArrow,919,5,0,5,0.0%,7,20,-13,→ 0,0
40,HellsHammer,903,5,0,5,0.0%,6,23,-17,→ 0,0
41,SamuraiSaber,900,6,0,6,0.0%,5,24,-19,→ 0,0
