Platz,Name,ELO,Spiele,Siege,Niederlagen,Winrate,Gewonnene Punkte,Verlorene Punkte,Differenz,Positionsdelta,ELOdelta
1,FoxBrush,1166,11,10,1,90.9%,47,17,30,→ 0,0
2,ImpactDrake,1130,9,8,1,88.9%,38,14,24,→ 0,0
3,RhinoReaper,1064,7,5,2,71.4%,26,22,4,→ 0,0
4,CerberusFlame,1061,5,4,1,80.0%,17,8,9,→ 0,0
5,TuskMammoth,1057,8,6,2,75.0%,29,19,10,→ 0,0
6,KnightMail,1052,4,3,1,75.0%,16,7,9,→ 0,0
7,CobaltDragoon,1039,6,4,2,66.7%,24,13,11,→ 0,0
8,SilverWolf,1037,5,3,2,60.0%,16,12,4,→ 0,0
9,DranDagger,1034,6,4,2,66.7%,20,12,8,→ 0,0
10,DranSword,1026,6,4,2,66.7%,21,17,4,→ 0,0
11,ViperTail,1009,5,3,2,60.0%,16,12,4,▲ 1,0
12,LeonClaw,1003,3,1,2,33.3%,6,9,-3,▲ 22,+29
13,WeissTiger,1002,4,2,2,50.0%,14,9,5,→ 0,0
14,PhoenixWing,1001,5,3,2,60.0%,16,17,-1,→ 0,0
15,CobaltDrake,1000,0,0,0,0.0%,0,0,0,→ 0,0
16,EmperorMight,1000,0,0,0,0.0%,0,0,0,→ 0,0
17,SharkScale,1000,0,0,0,0.0%,0,0,0,→ 0,0
18,ValkyrieVolt,1000,0,0,0,0.0%,0,0,0,→ 0,0
19,TyrannoRoar,1000,0,0,0,0.0%,0,0,0,→ 0,0
20,WolfHunt,1000,0,0,0,0.0%,0,0,0,→ 0,0
21,HellsBrave,1000,0,0,0,0.0%,0,0,0,→ 0,0
22,SolEclipse,1000,0,0,0,0.0%,0,0,0,→ 0,0
23,ClockMirage,1000,0,0,0,0.0%,0,0,0,→ 0,0
24,WyvernHover,1000,0,0,0,0.0%,0,0,0,→ 0,0
25,DranBuster,999,3,1,2,33.3%,6,9,-3,→ 0,0
26,HellsChain,997,3,1,2,33.3%,11,12,-1,→ 0,0
27,WizardRod,997,6,3,3,50.0%,16,20,-4,▼ 16,-16
28,BlackShell,996,3,1,2,33.3%,4,9,-5,▼ 1,0
29,ScorpioSpear,993,5,2,3,40.0%,12,17,-5,▼ 1,0
30,UnicornSting,987,6,3,3,50.0%,16,17,-1,▼ 1,0
31,WhaleWave,985,3,1,2,33.3%,5,11,-6,▼ 1,0
32,GolemRock,980,4,2,2,50.0%,9,10,-1,▼ 1,0
33,PhoenixRudder,978,5,2,3,40.0%,12,17,-5,▼ 1,0
34,SharkEdge,976,4,1,3,25.0%,9,14,-5,▼ 1,0
35,WizardArrow,970,2,0,2,0.0%,6,8,-2,→ 0,0
36,WhaleFlame,965,2,0,2,0.0%,2,9,-7,→ 0,0
37,TyrannoBeat,962,4,1,3,25.0%,10,15,-5,→ 0,0
38,SamuraiSaber,959,2,0,2,0.0%,2,8,-6,→ 0,0
39,CrimsonGaruda,955,2,0,2,0.0%,1,8,-7,→ 0,0
40,DranBrave,955,4,1,3,25.0%,9,16,-7,→ 0,0
41,PegasusBlast,950,2,0,2,0.0%,0,9,-9,→ 0,0
42,HellsReaper,946,3,0,3,0.0%,5,12,-7,→ 0,0
43,WizardArc,945,3,0,3,0.0%,5,13,-8,→ 0,0
44,LeonCrest,944,3,0,3,0.0%,5,12,-7,→ 0,0
45,PerseusDark,938,4,1,3,25.0%,7,14,-7,→ 0,0
46,HellsHammer,934,3,0,3,0.0%,4,14,-10,→ 0,0
